PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
29985,36,Male,Europe,Action,13.35,1,Easy,8,78.3,26,10,Medium
29986,46,Male,Europe,RPG,19.4,0,Easy,11,94.0,27,31,Medium
29987,38,Female,USA,Action,20.67,1,Easy,12,107.9,25,29,Medium
29988,42,Female,Other,Sports,20.63,1,Easy,11,128.8,23,11,Medium
29989,37,Female,Other,Action,13.69,1,Easy,10,108.3,17,13,Medium
29990,42,Male,USA,Strategy,10.16,0,Easy,6,106.3,17,3,Low
29991,19,Female,Asia,Sports,22.0,0,Medium,10,82.5,49,15,Medium
29992,39,Female,USA,Action,18.2,1,Easy,8,87.3,25,17,Low
29993,38,Male,Asia,Sports,36.77,0,Hard,11,108.5,61,36,High
29994,34,Male,Other,Sports,43.04,0,Hard,17,110.2,63,38,High
29995,18,Male,Asia,Sports,38.33,1,Medium,19,131.8,36,36,High
29996,42,Male,USA,RPG,13.3,0,Medium,7,112.5,35,25,Low
29997,18,Male,Asia,Strategy,28.95,1,Medium,9,132.3,50,29,Medium
29998,43,Female,Europe,Sports,0.07,0,Easy,1,81.6,8,4,Low
29999,32,Male,Europe,Strategy,20.22,1,Medium,4,86.5,40,16,High
30000,46,Female,USA,Action,22.46,1,Medium,6,144.9,53,21,Medium
30001,25,Male,USA,Sports,5.15,0,Medium,3,79.6,35,0,Low
30002,37,Female,USA,Strategy,35.07,1,Hard,9,82.6,71,30,Medium
30003,45,Female,Other,Sports,13.8,0,Easy,9,94.5,28,4,Medium
30004,36,Male,Other,RPG,11.35,1,Easy,5,113.9,26,6,Medium
30005,38,Male,Other,Action,29.14,1,Medium,18,123.3,55,39,Medium
30006,27,Female,Europe,RPG,11.3,1,Easy,11,121.3,8,10,High
30007,40,Male,Asia,Sports,27.34,0,Medium,15,118.9,38,30,Medium
30008,35,Male,Europe,Strategy,2.0,0,Easy,1,113.9,1,5,Low
30009,22,Male,Asia,Sports,20.28,0,Medium,11,95.6,37,22,Medium
30010,44,Male,Asia,Sports,10.92,1,Easy,5,96.8,27,12,Low
30011,44,Male,USA,Sports,17.52,1,Medium,15,131.4,50,16,Medium
30012,28,Male,USA,RPG,18.37,0,Easy,13,107.3,12,27,Medium
30013,18,Male,Other,RPG,18.34,1,Medium,9,109.5,34,14,Medium
30014,17,Male,USA,Strategy,21.59,0,Easy,10,166.5,29,22,Medium
30015,31,Female,Europe,Action,4.69,0,Easy,3,109.5,14,2,Low
30016,45,Female,Europe,Action,28.73,0,Medium,16,99.8,54,26,High
30017,21,Male,Europe,Strategy,23.12,1,Medium,11,134.5,43,20,Medium
30018,22,Male,USA,Sports,25.49,1,Medium,8,108.2,53,31,Medium
30019,20,Female,USA,Action,22.28,0,Medium,11,124.1,44,31,Medium
30020,22,Male,Asia,RPG,5.45,0,Easy,2,62.8,8,7,Low
30021,49,Male,Asia,Strategy,25.77,0,Medium,17,101.9,32,17,High
30022,47,Male,USA,Strategy,8.6,1,Easy,9,130.8,14,10,Medium
30023,28,Male,Europe,Sports,24.58,1,Medium,12,81.2,48,17,Medium
30024,45,Female,USA,Action,6.08,0,Easy,9,102.2,28,6,Medium
30025,40,Male,Other,Action,7.14,0,Medium,4,104.9,34,12,Low
30026,36,Female,Other,Sports,15.56,1,Medium,9,63.6,47,21,Medium
30027,36,Male,Europe,Strategy,14.79,1,Medium,5,110.3,30,7,Medium
30028,43,Female,Other,Strategy,19.47,1,Medium,5,108.2,33,20,Medium
30029,35,Female,USA,Strategy,20.4,0,Medium,6,115.7,56,21,Medium
30030,49,Female,USA,Strategy,11.07,1,Easy,8,88.3,28,9,Medium
30031,20,Male,Asia,RPG,17.72,0,Medium,5,120.0,48,16,Medium
30032,33,Male,Other,RPG,4.84,0,Easy,3,90.1,15,3,Low
30033,26,Male,Other,Strategy,17.66,0,Medium,8,89.0,37,16,Medium
30034,32,Female,Other,Strategy,15.56,1,Easy,8,129.8,8,22,Medium
30035,37,Male,Other,Strategy,8.56,1,Easy,9,111.7,21,2,Medium
30036,35,Male,Europe,RPG,35.38,0,Hard,16,96.5,64,40,High
30037,21,Female,Europe,Sports,20.54,0,Medium,9,82.8,37,20,Medium
30038,49,Male,USA,Action,30.0,1,Medium,13,100.4,56,35,Medium
30039,29,Female,Other,RPG,9.86,1,Easy,7,117.9,12,16,Low
30040,38,Male,Asia,Strategy,17.58,1,Easy,4,121.8,4,24,Medium
30041,35,Female,USA,Strategy,19.07,1,Medium,11,79.9,44,19,Medium
30042,28,Female,USA,Strategy,6.42,0,Easy,6,73.5,2,10,Low
30043,47,Female,Europe,Strategy,3.34,1,Medium,2,103.9,30,0,Low
30044,41,Female,USA,Sports,21.95,0,Medium,23,152.1,41,32,High
30045,29,Female,Asia,RPG,15.73,1,Medium,6,93.8,51,10,Medium
30046,23,Female,Other,Action,19.29,0,Easy,7,136.5,23,18,Medium
30047,37,Female,USA,Strategy,29.84,0,Medium,13,116.7,48,30,Medium
30048,37,Male,Asia,Sports,13.51,0,Easy,8,62.2,22,12,Medium
30049,31,Female,Europe,Sports,11.62,0,Medium,6,74.8,39,19,Low
30050,42,Male,Europe,Strategy,29.26,1,Medium,6,107.2,44,30,High
30051,25,Male,Other,Strategy,12.6,0,Easy,8,121.8,24,11,Medium
30052,40,Male,USA,Action,29.18,1,Medium,12,116.9,43,23,Medium
30053,46,Female,Asia,RPG,28.61,1,Medium,19,135.7,56,30,High
30054,36,Male,Europe,Action,9.83,0,Easy,3,82.7,7,3,Low
30055,42,Female,Asia,RPG,27.29,1,Medium,15,98.8,57,32,High
30056,32,Male,Europe,Sports,17.57,0,Easy,10,108.6,29,19,Medium
30057,48,Female,Europe,Sports,13.96,1,Medium,7,91.2,32,17,Low
30058,46,Female,Other,Strategy,26.74,1,Medium,11,118.6,35,26,Medium
30059,41,Male,Asia,Action,26.56,1,Medium,10,99.6,39,26,Medium
30060,36,Female,Asia,Action,13.84,1,Easy,7,110.3,22,4,Medium
30061,16,Male,Asia,Strategy,33.42,1,Hard,17,131.0,62,38,High
30062,19,Female,Europe,Action,16.25,1,Easy,6,120.8,15,7,Medium
30063,19,Female,Other,Sports,9.76,0,Easy,5,102.1,12,8,Low
30064,41,Male,Asia,Sports,18.25,0,Medium,9,97.4,58,26,Medium
30065,19,Female,USA,Strategy,19.68,0,Medium,9,117.7,40,15,Medium
30066,24,Male,Asia,Strategy,12.95,0,Easy,8,37.5,28,18,Low
30067,45,Male,Europe,RPG,22.77,1,Medium,12,90.9,46,21,Medium
30068,19,Male,Other,Sports,29.81,1,Easy,13,83.7,29,33,Medium
30069,20,Female,Asia,Sports,14.48,1,Easy,4,102.3,23,7,Low
30070,38,Male,Asia,Sports,8.74,0,Easy,3,92.7,22,2,Low
30071,31,Male,Asia,Sports,5.59,0,Easy,4,120.5,5,12,Low
30072,37,Male,USA,Sports,10.47,0,Easy,6,83.0,19,6,Low
30073,23,Male,Europe,RPG,18.63,1,Medium,14,134.2,42,21,Medium
30074,48,Female,USA,Strategy,21.8,1,Medium,16,97.7,40,34,Medium
30075,31,Female,USA,Strategy,12.23,1,Easy,7,111.1,4,9,Low
30076,20,Male,Europe,Action,14.11,1,Easy,11,111.9,20,20,Medium
30077,31,Male,Europe,Sports,7.6,1,Easy,5,106.0,13,0,Low
30078,22,Male,Asia,Sports,15.01,1,Easy,8,88.6,21,17,Medium
30079,16,Male,Europe,Strategy,14.0,1,Medium,4,116.1,34,13,Medium
30080,24,Male,Asia,Sports,21.1,0,Medium,10,107.8,49,24,Medium
30081,33,Male,USA,Sports,24.0,0,Medium,18,87.5,33,29,High
30082,18,Female,Asia,Sports,13.98,0,Easy,8,94.4,21,13,Low
30083,39,Male,Europe,Strategy,8.14,0,Easy,6,137.4,21,1,Medium
30084,43,Male,Asia,Action,33.44,1,Hard,14,83.8,61,38,Medium
30085,25,Male,USA,Strategy,8.46,0,Easy,4,48.5,25,6,Low
30086,24,Male,Europe,Sports,10.55,0,Easy,6,96.4,17,9,Low
30087,28,Male,Europe,Strategy,16.39,0,Easy,6,117.0,27,15,High
30088,38,Male,Other,RPG,20.99,1,Medium,20,166.7,31,29,High
30089,32,Female,Asia,Sports,13.13,0,Easy,7,99.4,24,15,Low
30090,22,Female,Asia,Strategy,11.89,0,Easy,6,89.7,14,14,Medium
30091,31,Male,Asia,Strategy,16.79,1,Medium,18,98.9,31,28,Medium
30092,35,Female,USA,Action,18.7,1,Medium,13,106.9,34,15,High
30093,39,Male,USA,Sports,14.64,0,Medium,12,99.2,33,17,Medium
30094,20,Female,Europe,RPG,12.68,0,Easy,5,113.7,29,13,Medium
30095,21,Male,Europe,RPG,28.46,0,Medium,16,125.0,58,20,Medium
30096,43,Male,USA,Sports,19.38,0,Easy,14,130.8,29,13,Medium
30097,20,Male,Asia,Strategy,31.58,1,Medium,10,98.5,59,33,Medium
30098,17,Female,Asia,RPG,36.12,1,Medium,15,139.7,53,35,High
30099,36,Female,USA,Sports,25.28,1,Easy,9,135.7,25,15,Medium
30100,33,Male,Asia,RPG,13.65,1,Easy,7,88.2,13,11,Low
30101,27,Male,USA,Sports,14.95,1,Medium,10,153.0,30,14,Medium
30102,32,Female,Asia,RPG,12.04,0,Easy,3,100.7,27,13,Medium
30103,30,Male,Asia,Action,17.1,1,Medium,12,98.2,32,14,Medium
30104,22,Male,Other,Sports,33.2,0,Medium,14,142.3,51,33,Medium
30105,29,Male,Europe,Action,26.27,0,Medium,13,123.1,51,22,High
30106,16,Female,Asia,Sports,0.0,0,Medium,1,113.4,32,10,
30107,18,Female,Asia,RPG,18.46,0,Easy,12,106.3,21,13,Medium
30108,46,Male,USA,RPG,19.0,1,Medium,7,126.9,48,16,Medium
30109,28,Male,Other,Strategy,27.27,1,Medium,9,118.1,56,23,Medium
30110,33,Female,Other,RPG,7.98,0,Easy,6,76.2,24,10,Low
30111,32,Male,USA,Action,14.83,1,Medium,7,92.2,33,20,Medium
30112,32,Male,USA,Strategy,17.17,1,Easy,9,87.6,22,16,Medium
30113,26,Male,USA,Action,4.99,0,Easy,3,81.3,1,0,Low
30114,35,Male,Asia,Action,20.19,0,Medium,8,141.0,34,28,Medium
30115,25,Female,USA,Action,32.11,1,Medium,7,130.9,37,32,High
30116,44,Male,Europe,Action,5.41,0,Easy,3,90.3,21,0,Low
30117,49,Male,USA,Action,24.23,1,Easy,12,120.3,29,18,Medium
30118,32,Male,Asia,Sports,16.9,0,Medium,7,115.3,43,9,Medium
30119,28,Female,Europe,Sports,5.34,0,Easy,3,88.1,3,5,Low
30120,42,Female,Asia,Strategy,13.11,1,Easy,11,108.1,24,19,Medium
30121,41,Female,Europe,Action,22.89,0,Medium,11,108.5,53,18,Medium
30122,43,Male,Europe,Sports,23.03,0,Medium,15,125.9,45,22,High
30123,28,Male,Europe,RPG,16.71,1,Medium,9,93.5,33,21,Medium
30124,27,Male,Asia,Strategy,26.17,1,Medium,12,87.4,41,24,Medium
30125,43,Female,Europe,Sports,15.29,1,Medium,7,62.4,37,16,Medium
30126,17,Female,Other,RPG,17.6,1,Medium,8,114.4,32,7,Medium
30127,49,Male,Other,Strategy,26.26,0,Medium,13,112.6,58,23,High
30128,38,Male,Asia,RPG,6.47,1,Easy,4,140.6,7,3,Low
30129,44,Female,Other,Action,24.43,1,Easy,13,122.7,27,26,Medium
30130,26,Male,Europe,RPG,22.87,1,Medium,11,104.0,58,31,Medium
30131,48,Male,USA,Action,17.56,0,Medium,11,110.2,44,19,Medium
30132,26,Male,USA,Strategy,20.27,0,Easy,12,127.4,23,19,Medium
30133,24,Female,Europe,Action,16.75,1,Easy,13,108.4,23,31,Medium
30134,29,Male,Other,RPG,10.99,0,Medium,5,81.0,32,8,Low
30135,24,Female,Europe,Action,29.73,0,Medium,12,81.5,34,31,Medium
30136,18,Male,USA,Action,40.8,0,Hard,14,135.1,66,46,High
30137,44,Female,USA,Strategy,18.28,0,Medium,8,127.6,50,13,Medium
30138,34,Female,Asia,Action,10.37,1,Easy,9,90.8,22,11,Medium
30139,47,Female,USA,Sports,7.61,0,Easy,6,106.2,14,8,Medium
30140,22,Male,Asia,Strategy,24.02,0,Medium,7,97.1,57,22,Medium
30141,43,Male,Other,RPG,25.83,0,Medium,13,163.0,45,27,High
30142,33,Male,Europe,Strategy,33.22,1,Medium,17,108.9,46,44,High
30143,20,Female,Asia,RPG,30.93,1,Medium,16,121.9,42,36,High
30144,38,Female,Europe,RPG,18.45,0,Easy,9,123.1,27,13,Medium
30145,37,Male,Asia,Action,11.44,1,Easy,6,115.4,16,18,Low
30146,41,Female,Other,Strategy,9.07,0,Medium,6,109.2,49,11,Low
30147,27,Female,Other,RPG,19.25,1,Easy,13,98.3,26,17,Medium
30148,34,Male,Asia,Sports,37.3,1,Medium,18,135.9,39,42,High
30149,16,Female,Asia,Action,25.38,1,Medium,10,127.7,40,32,Medium
30150,18,Male,Other,Action,20.84,0,Medium,11,117.2,40,33,Medium
30151,42,Male,Europe,RPG,26.43,0,Medium,12,75.5,48,24,Medium
30152,33,Female,Other,Sports,19.95,1,Medium,17,73.9,41,25,Medium
30153,45,Male,Europe,Action,18.92,1,Easy,11,105.1,29,26,Medium
30154,17,Female,Asia,Strategy,15.58,0,Easy,13,79.3,25,21,Medium
30155,20,Male,Europe,RPG,15.54,0,Easy,7,100.0,27,15,Medium
30156,44,Male,Asia,Sports,28.46,0,Medium,16,133.9,48,34,Medium
30157,48,Male,Europe,RPG,28.51,0,Medium,9,111.1,43,31,Medium
30158,35,Male,Asia,Action,27.27,1,Medium,12,83.1,58,26,Medium
30159,45,Male,USA,Sports,15.13,1,Easy,6,74.5,20,13,Low
30160,20,Male,USA,RPG,32.61,1,Hard,12,134.9,69,32,High
30161,36,Male,Other,RPG,26.49,1,Medium,14,110.9,47,34,High
30162,30,Female,Other,RPG,7.24,0,Easy,7,124.4,1,4,Medium
30163,35,Male,Asia,Strategy,12.37,0,Easy,10,99.8,21,14,Medium
30164,23,Male,Europe,Strategy,8.38,0,Easy,3,56.8,23,19,Low
30165,46,Female,Asia,Strategy,8.14,1,Easy,7,137.1,7,6,Low
30166,27,Female,USA,Strategy,10.49,1,Medium,10,98.9,39,12,Medium
30167,36,Male,USA,Action,29.97,1,Medium,11,82.7,53,37,Medium
30168,45,Female,Asia,RPG,18.15,0,Medium,9,123.4,39,19,Medium
30169,42,Male,USA,Strategy,22.41,0,Medium,25,138.5,50,27,High
30170,41,Male,Other,Action,27.4,1,Medium,11,132.2,41,20,Medium
30171,48,Female,Asia,Strategy,18.92,1,Medium,8,94.4,39,23,Medium
30172,41,Female,Other,Action,14.74,0,Easy,7,73.2,25,15,Medium
30173,41,Male,Other,Sports,10.01,0,Easy,5,112.5,24,5,Low
30174,16,Female,Other,Strategy,21.62,1,Easy,16,122.2,29,25,High
30175,30,Male,USA,Strategy,21.71,0,Medium,14,98.4,34,22,High
30176,16,Male,Europe,RPG,21.21,1,Medium,13,99.8,42,20,Medium
30177,26,Female,Europe,Strategy,30.94,1,Medium,11,99.4,43,27,High
30178,17,Male,Europe,Strategy,25.14,1,Medium,8,114.2,37,25,Medium
30179,16,Female,Other,Action,32.9,0,Hard,14,113.3,67,29,Medium
30180,46,Female,Asia,RPG,39.35,1,Hard,14,125.1,78,41,High
30181,31,Female,Other,RPG,16.88,1,Medium,8,75.4,39,23,Medium
30182,37,Male,Other,Sports,36.25,1,Hard,15,120.6,61,34,High
30183,33,Male,Asia,Action,21.68,1,Easy,8,107.5,26,27,Medium
30184,32,Male,Europe,Strategy,19.4,0,Easy,8,147.6,21,22,Medium
30185,45,Female,Europe,Action,16.84,1,Easy,10,89.7,24,18,Low
30186,25,Male,Europe,Strategy,25.56,0,Medium,9,101.1,33,31,Medium
30187,36,Female,Other,Sports,30.43,0,Medium,16,124.3,42,25,High
30188,31,Female,Other,Strategy,1.55,0,Easy,1,95.0,14,0,Low
30189,21,Male,USA,RPG,30.21,1,Medium,6,51.3,38,27,Medium
30190,18,Female,Europe,Sports,17.6,0,Medium,10,93.9,39,18,Medium
30191,36,Male,Other,Strategy,13.48,0,Easy,10,115.5,22,17,Medium
30192,28,Female,USA,Sports,1.84,0,Easy,2,80.8,21,7,Low
30193,33,Male,Other,RPG,8.95,1,Medium,3,102.5,47,10,Low
30194,39,Female,Other,RPG,21.2,0,Medium,9,134.4,38,26,Medium
30195,42,Female,Europe,Action,4.55,1,Easy,3,65.5,8,0,Low
30196,19,Male,Asia,Strategy,39.78,1,Hard,24,128.1,72,44,High
30197,37,Male,Other,Sports,38.74,1,Hard,15,95.4,65,39,High
30198,39,Male,Other,Action,13.52,0,Easy,5,110.0,21,10,Low
30199,25,Male,Other,Sports,23.24,0,Medium,17,161.8,57,32,High
30200,17,Male,Europe,Action,30.49,1,Medium,19,78.3,54,42,Medium
30201,21,Female,Other,Action,21.52,0,Medium,9,57.8,37,18,Medium
30202,33,Female,USA,Action,35.44,1,Medium,19,75.0,58,37,High
30203,32,Male,Europe,RPG,3.87,0,Easy,2,129.7,13,5,Low
30204,38,Male,USA,RPG,10.73,0,Easy,13,69.1,19,18,Medium
30205,45,Female,Europe,RPG,22.0,1,Medium,8,90.1,41,20,Medium
30206,36,Female,Other,RPG,36.54,0,Medium,21,131.5,50,37,High
30207,25,Male,Other,Sports,10.89,1,Easy,8,106.7,6,15,Low
30208,28,Male,USA,Strategy,31.72,1,Hard,13,100.1,61,22,Medium
30209,27,Male,USA,RPG,13.61,0,Medium,9,104.4,31,12,Medium
30210,24,Female,Europe,Strategy,8.41,1,Easy,15,127.1,10,23,High
30211,19,Female,Europe,Action,21.18,0,Easy,7,95.8,14,11,Medium
30212,39,Female,Asia,Strategy,8.86,1,Easy,3,91.3,16,8,Low
30213,49,Female,Asia,RPG,18.91,0,Medium,13,112.1,30,17,Medium
30214,20,Male,Asia,Sports,26.79,1,Medium,19,140.7,46,26,High
30215,30,Male,Other,RPG,22.34,0,Medium,12,98.8,55,27,Medium
30216,19,Male,USA,Sports,8.43,0,Easy,3,83.3,15,4,Low
30217,23,Female,USA,RPG,8.78,0,Easy,4,101.4,1,12,Low
30218,39,Female,Asia,Action,16.76,0,Medium,8,94.1,34,16,Medium
30219,43,Male,Asia,Sports,8.99,0,Easy,4,100.5,18,16,Low
30220,42,Male,Europe,Action,8.43,1,Easy,9,105.3,11,14,Low
30221,16,Female,Asia,RPG,14.73,0,Medium,7,57.4,44,19,Medium
30222,49,Male,USA,Action,19.84,1,Medium,11,74.2,42,14,Medium
30223,32,Male,Europe,Strategy,14.22,0,Easy,7,71.8,27,19,Medium
30224,41,Female,Asia,Strategy,8.33,1,Medium,4,96.6,32,5,Low
30225,39,Male,Other,Sports,16.84,0,Medium,3,79.7,38,16,Low
30226,36,Female,Asia,Strategy,26.54,0,Hard,12,117.6,67,18,Medium
30227,45,Male,Other,Strategy,17.57,0,Easy,7,122.6,25,17,Medium
30228,28,Male,Asia,RPG,14.71,0,Easy,8,104.6,16,19,Medium
30229,18,Male,Europe,RPG,27.65,0,Medium,12,159.9,43,25,Medium
30230,47,Female,Other,Strategy,21.8,0,Easy,13,122.5,26,21,High
30231,34,Female,Other,Sports,26.63,0,Easy,12,108.8,29,32,Medium
30232,29,Female,Europe,Strategy,8.33,0,Easy,11,115.0,13,0,Medium
30233,37,Female,Other,RPG,12.96,0,Medium,7,95.1,38,12,Low
30234,32,Male,Europe,Action,21.07,1,Medium,12,114.3,53,34,Medium
30235,19,Female,Asia,Sports,16.34,0,Easy,6,101.5,28,23,Medium
30236,34,Male,Europe,Sports,0.0,0,Easy,1,34.9,1,13,
30237,17,Male,Europe,Strategy,12.35,0,Easy,13,113.6,28,13,Medium
30238,30,Male,Europe,Action,3.05,0,Easy,2,96.2,11,3,Low
30239,17,Male,Europe,Sports,17.69,0,Medium,7,108.5,52,24,Medium
30240,26,Male,USA,Sports,18.99,0,Medium,9,133.0,30,11,Medium
30241,38,Male,Other,RPG,31.99,1,Medium,18,135.5,57,33,High
30242,25,Male,Asia,Strategy,11.24,0,Easy,4,89.8,15,18,Low
30243,18,Female,Europe,Strategy,20.55,1,Medium,9,91.5,33,20,Medium
30244,20,Male,USA,Sports,20.15,0,Medium,8,98.0,34,26,Medium
30245,18,Female,USA,Action,21.01,1,Easy,7,115.1,19,19,Medium
30246,28,Male,Asia,Action,12.78,0,Medium,6,74.7,35,12,Medium
30247,34,Female,Other,Action,7.21,0,Easy,3,87.3,26,4,Low
30248,39,Male,Asia,Action,20.32,1,Medium,11,106.5,35,24,Medium
30249,39,Female,Europe,Strategy,12.79,0,Easy,11,70.8,28,12,Medium
30250,32,Male,Other,RPG,20.8,0,Easy,6,76.5,26,21,Medium
30251,25,Female,Other,Action,12.31,1,Easy,12,105.1,13,18,Medium
30252,17,Female,Asia,Action,16.91,1,Easy,6,94.3,27,16,Medium
30253,38,Female,Asia,RPG,42.13,1,Hard,8,128.1,84,35,High
30254,21,Male,Other,Strategy,30.22,1,Medium,15,125.9,48,32,Medium
30255,17,Male,Asia,RPG,9.98,1,Easy,9,95.1,5,8,Medium
30256,36,Female,Other,RPG,19.11,1,Medium,10,75.7,32,21,Medium
30257,44,Female,Asia,Action,11.76,0,Easy,6,90.8,17,11,Low
30258,22,Male,Other,RPG,17.2,0,Easy,14,113.4,28,21,Medium
30259,44,Male,Europe,RPG,25.96,1,Medium,12,95.2,52,27,Medium
30260,38,Male,USA,Strategy,30.9,1,Hard,17,124.4,61,35,High
30261,48,Male,Asia,Action,25.27,0,Easy,11,98.0,25,21,Medium
30262,23,Male,Other,Action,17.86,0,Hard,10,106.5,60,10,Medium
30263,27,Female,USA,Sports,39.9,1,Hard,24,139.6,74,44,High
30264,25,Female,USA,Action,30.15,1,Hard,15,92.2,69,33,Medium
30265,30,Female,USA,Strategy,21.92,1,Easy,12,111.3,25,24,Medium
30266,39,Female,Asia,Strategy,6.84,0,Medium,2,107.1,30,1,Low
30267,41,Male,Asia,Strategy,26.51,1,Medium,22,114.9,37,31,High
30268,18,Male,Europe,Sports,41.98,1,Hard,21,139.7,73,41,High
30269,17,Female,Asia,Sports,30.21,1,Hard,6,96.0,63,33,Medium
30270,21,Male,Asia,Strategy,25.68,1,Easy,11,106.9,29,23,Medium
30271,36,Male,Asia,Action,29.34,0,Medium,6,92.6,42,21,High
30272,24,Female,USA,Sports,39.92,1,Medium,18,102.6,43,35,High
30273,25,Female,Europe,Action,18.95,0,Medium,13,88.3,32,24,Medium
30274,18,Male,USA,Sports,9.12,1,Medium,4,79.2,31,5,Low
30275,39,Female,Europe,RPG,20.11,1,Medium,10,108.4,45,20,Medium
30276,37,Male,Asia,Strategy,23.47,1,Medium,13,74.0,54,27,Medium
30277,29,Female,Other,RPG,17.26,1,Medium,15,95.4,32,19,Medium
30278,42,Male,Asia,Strategy,13.92,1,Medium,12,110.0,30,20,Medium
30279,48,Female,USA,RPG,18.62,0,Easy,8,110.2,25,28,Medium
30280,37,Male,USA,Action,21.77,1,Easy,9,99.2,26,25,Medium
30281,44,Male,USA,Action,15.07,1,Easy,11,111.1,6,19,Medium
30282,34,Male,Europe,Strategy,24.14,0,Medium,14,115.1,42,25,Medium
30283,34,Female,USA,Action,23.03,0,Medium,11,117.4,48,20,Medium
30284,21,Male,Other,Strategy,15.09,1,Medium,17,107.3,32,13,Medium
30285,34,Male,Other,RPG,14.65,0,Easy,10,81.9,19,20,Medium
30286,28,Female,Asia,Strategy,12.22,0,Medium,5,101.6,36,15,Low
30287,41,Female,Europe,Sports,17.14,1,Easy,11,150.1,27,20,Medium
30288,37,Male,Europe,RPG,11.92,0,Easy,9,121.5,28,18,Medium
30289,36,Male,Asia,RPG,27.49,1,Medium,12,127.4,49,21,High
30290,17,Female,USA,Strategy,22.51,1,Medium,11,144.6,45,24,High
30291,45,Female,USA,Sports,32.56,1,Medium,8,106.2,59,36,Medium
30292,42,Male,Asia,Sports,14.54,1,Easy,8,93.8,22,14,Medium
30293,22,Male,Asia,Action,11.91,0,Easy,4,75.1,1,11,Low
30294,35,Female,Asia,RPG,19.63,0,Medium,11,94.4,40,19,Medium
30295,46,Male,Asia,Action,22.72,1,Easy,13,96.7,27,23,Medium
30296,38,Male,Europe,RPG,7.46,1,Easy,4,121.8,13,11,Low
30297,28,Male,Europe,RPG,15.81,0,Easy,6,59.1,23,23,Medium
30298,32,Female,USA,RPG,15.26,0,Medium,10,96.6,33,14,Medium
30299,19,Female,Europe,RPG,0.0,0,Easy,1,68.9,8,2,
30300,29,Male,Europe,Strategy,13.44,0,Easy,6,83.1,28,24,Low
30301,35,Male,Europe,Sports,15.5,1,Medium,3,103.5,42,4,Medium
30302,28,Male,Asia,RPG,8.1,0,Easy,6,75.0,19,2,Low
30303,18,Female,Europe,Action,22.33,1,Medium,7,90.0,44,24,Medium
30304,41,Male,USA,Action,46.23,1,Hard,13,100.0,71,53,High
30305,41,Female,Europe,Strategy,20.23,1,Easy,9,118.2,21,26,Medium
30306,33,Male,Asia,Sports,30.49,0,Medium,16,67.6,50,29,Medium
30307,47,Female,Europe,RPG,15.12,0,Medium,7,98.9,50,16,Medium
30308,29,Male,Other,Strategy,19.31,1,Easy,10,109.1,26,24,Medium
30309,18,Female,USA,Action,23.96,1,Medium,7,126.3,40,18,Medium
30310,16,Female,Europe,Sports,26.23,0,Medium,11,113.9,38,32,Medium
30311,41,Male,USA,RPG,10.1,1,Easy,4,116.4,1,13,Medium
30312,39,Female,Asia,Sports,8.8,0,Easy,3,107.5,28,19,Low
30313,29,Male,USA,Action,24.63,1,Medium,20,91.3,35,40,High
30314,18,Female,Other,Strategy,20.59,1,Medium,13,79.2,31,28,Medium
30315,28,Male,Other,Strategy,8.82,0,Easy,6,111.3,6,7,Medium
30316,29,Female,USA,Action,31.41,1,Hard,23,115.7,82,45,High
30317,36,Female,Asia,RPG,9.41,0,Medium,6,105.0,31,13,Low
30318,41,Male,USA,RPG,24.41,0,Medium,15,132.8,55,22,Medium
30319,18,Female,Europe,Sports,27.21,0,Medium,20,117.7,55,24,High
30320,19,Male,Europe,Action,17.95,0,Medium,11,94.1,31,18,Medium
30321,16,Male,USA,Action,8.21,0,Easy,6,102.3,18,7,Low
30322,48,Male,Europe,RPG,35.77,1,Medium,18,105.4,49,31,High
30323,22,Female,Europe,Action,14.95,0,Easy,11,140.4,21,13,Medium
30324,26,Female,Asia,Strategy,16.78,1,Medium,8,145.8,32,15,Medium
30325,42,Female,USA,RPG,13.76,1,Easy,5,100.3,21,17,Low
30326,29,Male,Europe,RPG,27.14,1,Medium,16,110.0,42,27,High
30327,37,Male,USA,Strategy,18.27,0,Easy,13,117.4,29,20,Medium
30328,31,Female,USA,Action,12.84,0,Easy,7,120.8,14,12,Low
30329,27,Male,Europe,RPG,24.11,0,Medium,18,118.5,39,22,High
30330,25,Female,Asia,RPG,7.01,1,Easy,4,79.8,28,11,Low
30331,39,Female,Asia,RPG,29.49,0,Medium,12,97.6,55,30,Medium
30332,33,Male,Other,Action,9.94,0,Easy,7,97.1,6,16,Medium
30333,37,Male,USA,RPG,21.79,1,Medium,14,104.3,56,21,Medium
30334,24,Male,Other,Action,18.52,1,Medium,6,71.8,37,9,Medium
30335,32,Male,Asia,Sports,5.51,0,Easy,3,116.5,18,0,Low
30336,28,Female,Europe,Strategy,19.64,0,Medium,8,135.2,37,23,Medium
30337,21,Male,Europe,Action,20.69,0,Medium,11,108.3,49,16,Medium
30338,36,Male,Asia,Action,23.46,0,Medium,9,125.8,32,25,High
30339,22,Male,Asia,Strategy,25.67,0,Medium,16,109.4,43,26,Medium
30340,40,Female,USA,Action,28.0,1,Medium,23,103.9,41,45,High
